issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
"Since this is your first issue, we kindly remind you to check out [EIP-1](https://eips.ethereum.org/EIPS/eip-1) for guidance.",3342,closed,https://github.com/ethereum/EIPs/issues/3342,ethereum/EIPs,"['since', 'first', 'issue', 'kindly', 'remind', 'check', 'eip1httpseipsethereumorgeipseip1', 'guidance']","['sinc', 'first', 'issu', 'kindli', 'remind', 'check', 'eip', '1', 'http', 'eip', 'ethereum', 'org', 'eip', 'eip', '1', 'guidanc']"
ethereum,3341,closed,https://github.com/ethereum/EIPs/issues/3341,ethereum/EIPs,['ethereum'],['ethereum']
Update eip-20-token-standard.md,3340,closed,https://github.com/ethereum/EIPs/issues/3340,ethereum/EIPs,"['update', 'eip20tokenstandardmd']","['updat', 'eip', '20', 'token', 'standard', 'md']"
3338: Moves to review.,3339,closed,https://github.com/ethereum/EIPs/issues/3339,ethereum/EIPs,"['3338', 'moves', 'review']","['3338', 'move', 'review']"
Creates EIP 3338,3338,closed,https://github.com/ethereum/EIPs/issues/3338,ethereum/EIPs,"['creates', 'eip', '3338']","['creat', 'eip', '3338']"
Create EIP for frame-pointer-relative memory addressing,3337,closed,https://github.com/ethereum/EIPs/issues/3337,ethereum/EIPs,"['create', 'eip', 'framepointerrelative', 'memory', 'addressing']","['creat', 'eip', 'frame', 'pointer', 'rel', 'memori', 'address']"
Add EIP draft for paged memory,3336,closed,https://github.com/ethereum/EIPs/issues/3336,ethereum/EIPs,"['add', 'eip', 'draft', 'paged', 'memory']","['add', 'eip', 'draft', 'page', 'memori']"
Update eip-998.md,3335,open,https://github.com/ethereum/EIPs/issues/3335,ethereum/EIPs,"['update', 'eip998md']","['updat', 'eip', '998', 'md']"
"Jfixed, right?",3334,closed,https://github.com/ethereum/EIPs/issues/3334,ethereum/EIPs,"['jfixed', 'right']","['jfix', 'right']"
Bump eipv to v0.1.1,3333,closed,https://github.com/ethereum/EIPs/issues/3333,ethereum/EIPs,"['bump', 'eipv', 'v011']","['bump', 'eipv', 'v0', '1', '1']"
MEDGASPRICE opcode,3332,closed,https://github.com/ethereum/EIPs/issues/3332,ethereum/EIPs,"['medgasprice', 'opcode']","['medgaspric', 'opcod']"
3085: Add scalingFactor field to nativeCurrency,3331,open,https://github.com/ethereum/EIPs/issues/3331,ethereum/EIPs,"['3085', 'add', 'scalingfactor', 'field', 'nativecurrency']","['3085', 'add', 'scalingfactor', 'field', 'nativecurr']"
EIP-3198 Draft -> Review,3330,closed,https://github.com/ethereum/EIPs/issues/3330,ethereum/EIPs,"['eip3198', 'draft', 'review']","['eip', '3198', 'draft', 'review']"
Unify author header values,3329,closed,https://github.com/ethereum/EIPs/issues/3329,ethereum/EIPs,"['unify', 'author', 'header', 'value']","['unifi', 'author', 'header', 'valu']"
Some clarifications for BEGINDATA.,3328,closed,https://github.com/ethereum/EIPs/issues/3328,ethereum/EIPs,"['some', 'clarification', 'begindata']","['some', 'clarif', 'begindata']"
Add EIP-3327,3327,open,https://github.com/ethereum/EIPs/issues/3327,ethereum/EIPs,"['add', 'eip3327']","['add', 'eip', '3327']"
Add EIP-3326: wallet_switchEthereumChain,3326,open,https://github.com/ethereum/EIPs/issues/3326,ethereum/EIPs,"['add', 'eip3326', 'wallet_switchethereumchain']","['add', 'eip', '3326', 'wallet_switchethereumchain']"
3085: Move to Review,3325,closed,https://github.com/ethereum/EIPs/issues/3325,ethereum/EIPs,"['3085', 'move', 'review']","['3085', 'move', 'review']"
"3085: Minor specification change, unrequire EIP-3091, copy edits",3324,closed,https://github.com/ethereum/EIPs/issues/3324,ethereum/EIPs,"['3085', 'minor', 'specification', 'change', 'unrequire', 'eip3091', 'copy', 'edits']","['3085', 'minor', 'specif', 'chang', 'unrequir', 'eip', '3091', 'copi', 'edit']"
Remove value from memory region (and reorder other arguments) [EIP-3074],3323,closed,https://github.com/ethereum/EIPs/issues/3323,ethereum/EIPs,"['remove', 'value', 'memory', 'region', 'reorder', 'argument', 'eip3074']","['remov', 'valu', 'memori', 'region', 'reorder', 'argument', 'eip', '3074']"
EIP 3322: Efficient Gas Storage,3322,closed,https://github.com/ethereum/EIPs/issues/3322,ethereum/EIPs,"['eip', '3322', 'efficient', 'gas', 'storage']","['eip', '3322', 'effici', 'ga', 'storag']"
3085: Move discussion to Ethereum Magicians,3321,closed,https://github.com/ethereum/EIPs/issues/3321,ethereum/EIPs,"['3085', 'move', 'discussion', 'ethereum', 'magicians']","['3085', 'move', 'discuss', 'ethereum', 'magician']"
1102: Revert discussions-to URL to Ethereum Magicians,3320,closed,https://github.com/ethereum/EIPs/issues/3320,ethereum/EIPs,"['1102', 'revert', 'discussionsto', 'url', 'ethereum', 'magicians']","['1102', 'revert', 'discuss', 'url', 'ethereum', 'magician']"
withdrawn,3319,closed,https://github.com/ethereum/EIPs/issues/3319,ethereum/EIPs,['withdrawn'],['withdrawn']
Convert headerless tables to lists for better formatting,3318,closed,https://github.com/ethereum/EIPs/issues/3318,ethereum/EIPs,"['convert', 'headerless', 'table', 'list', 'better', 'formatting']","['convert', 'headerless', 'tabl', 'list', 'better', 'format']"
Expand motivation for two return values [EIP-3074],3317,closed,https://github.com/ethereum/EIPs/issues/3317,ethereum/EIPs,"['expand', 'motivation', 'two', 'return', 'value', 'eip3074']","['expand', 'motiv', 'two', 'return', 'valu', 'eip', '3074']"
remove appendix,3316,closed,https://github.com/ethereum/EIPs/issues/3316,ethereum/EIPs,"['remove', 'appendix']","['remov', 'appendix']"
Eip 3074 final tweaks,3315,closed,https://github.com/ethereum/EIPs/issues/3315,ethereum/EIPs,"['eip', '3074', 'final', 'tweak']","['eip', '3074', 'final', 'tweak']"
3074: Removes change to ORIGIN.,3314,closed,https://github.com/ethereum/EIPs/issues/3314,ethereum/EIPs,"['3074', 'removes', 'change', 'origin']","['3074', 'remov', 'chang', 'origin']"
3074: Renames TXCALL to IMPERSONATE_CALL,3313,closed,https://github.com/ethereum/EIPs/issues/3313,ethereum/EIPs,"['3074', 'renames', 'txcall', 'impersonate_call']","['3074', 'renam', 'txcall', 'impersonate_cal']"
Convert to opcode [EIP-3074],3312,closed,https://github.com/ethereum/EIPs/issues/3312,ethereum/EIPs,"['convert', 'opcode', 'eip3074']","['convert', 'opcod', 'eip', '3074']"
"Change status of EIP-2780 from ""Draft"" to ""Withdrawn""",3311,closed,https://github.com/ethereum/EIPs/issues/3311,ethereum/EIPs,"['change', 'status', 'eip2780', 'draft', 'withdrawn']","['chang', 'statu', 'eip', '2780', 'draft', 'withdrawn']"
"Change EIP-2537 status from ""Draft"" to ""Review""",3310,closed,https://github.com/ethereum/EIPs/issues/3310,ethereum/EIPs,"['change', 'eip2537', 'status', 'draft', 'review']","['chang', 'eip', '2537', 'statu', 'draft', 'review']"
"Change EIP-2315 status from ""Draft"" to ""Review""",3309,open,https://github.com/ethereum/EIPs/issues/3309,ethereum/EIPs,"['change', 'eip2315', 'status', 'draft', 'review']","['chang', 'eip', '2315', 'statu', 'draft', 'review']"
mark 2612 for last call,3308,open,https://github.com/ethereum/EIPs/issues/3308,ethereum/EIPs,"['mark', '2612', 'last', 'call']","['mark', '2612', 'last', 'call']"
"Remove replay protection, and other changes [EIP-3074]",3307,closed,https://github.com/ethereum/EIPs/issues/3307,ethereum/EIPs,"['remove', 'replay', 'protection', 'change', 'eip3074']","['remov', 'replay', 'protect', 'chang', 'eip', '3074']"
Update EIP-2070 pointing to eth1.0-specs,3305,closed,https://github.com/ethereum/EIPs/issues/3305,ethereum/EIPs,"['update', 'eip2070', 'pointing', 'eth10specs']","['updat', 'eip', '2070', 'point', 'eth1', '0', 'spec']"
Contract-scoped state replication for layer 2 applications and infrastructure,3304,open,https://github.com/ethereum/EIPs/issues/3304,ethereum/EIPs,"['contractscoped', 'state', 'replication', 'layer', '2', 'application', 'infrastructure']","['contract', 'scope', 'state', 'replic', 'layer', '2', 'applic', 'infrastructur']"
Pay string,3303,closed,https://github.com/ethereum/EIPs/issues/3303,ethereum/EIPs,"['pay', 'string']","['pay', 'string']"
EIP-2228: Promote to Review,3302,closed,https://github.com/ethereum/EIPs/issues/3302,ethereum/EIPs,"['eip2228', 'promote', 'review']","['eip', '2228', 'promot', 'review']"
Change Ether currency symbol from Ξ to ⧫,3301,closed,https://github.com/ethereum/EIPs/issues/3301,ethereum/EIPs,"['change', 'ether', 'currency', 'symbol', 'ξ']","['chang', 'ether', 'currenc', 'symbol', 'ξ']"
EIP-3300: Phase Out Refunds,3300,closed,https://github.com/ethereum/EIPs/issues/3300,ethereum/EIPs,"['eip3300', 'phase', 'out', 'refunds']","['eip', '3300', 'phase', 'out', 'refund']"
Suggestions for the SIP on configurable waiting period,3299,closed,https://github.com/ethereum/EIPs/issues/3299,ethereum/EIPs,"['suggestions', 'sip', 'configurable', 'waiting', 'period']","['suggest', 'sip', 'configur', 'wait', 'period']"
Removal of refunds,3298,closed,https://github.com/ethereum/EIPs/issues/3298,ethereum/EIPs,"['removal', 'refund']","['remov', 'refund']"
Add header row to support gfm for table formatting,3297,closed,https://github.com/ethereum/EIPs/issues/3297,ethereum/EIPs,"['add', 'header', 'row', 'support', 'gfm', 'table', 'formatting']","['add', 'header', 'row', 'support', 'gfm', 'tabl', 'format']"
"Fixes some misspelled words, grammar and comprehension",3296,closed,https://github.com/ethereum/EIPs/issues/3296,ethereum/EIPs,"['fixes', 'misspelled', 'word', 'grammar', 'comprehension']","['fix', 'misspel', 'word', 'grammar', 'comprehens']"
"Change EIP-2876 status from ""Draft"" to ""Review""",3295,open,https://github.com/ethereum/EIPs/issues/3295,ethereum/EIPs,"['change', 'eip2876', 'status', 'draft', 'review']","['chang', 'eip', '2876', 'statu', 'draft', 'review']"
Sip 114,3294,closed,https://github.com/ethereum/EIPs/issues/3294,ethereum/EIPs,"['sip', '114']","['sip', '114']"
Update eip-1559.md,3293,closed,https://github.com/ethereum/EIPs/issues/3293,ethereum/EIPs,"['update', 'eip1559md']","['updat', 'eip', '1559', 'md']"
"To minimize redundancy, drop the first sentence in the security section of crosschain identification specification""",3292,closed,https://github.com/ethereum/EIPs/issues/3292,ethereum/EIPs,"['to', 'minimize', 'redundancy', 'drop', 'first', 'sentence', 'security', 'section', 'crosschain', 'identification', 'specification']","['to', 'minim', 'redund', 'drop', 'first', 'sentenc', 'secur', 'section', 'crosschain', 'identif', 'specif']"
Let addresses directly store gas for refunds,3291,open,https://github.com/ethereum/EIPs/issues/3291,ethereum/EIPs,"['let', 'address', 'directly', 'store', 'gas', 'refund']","['let', 'address', 'directli', 'store', 'ga', 'refund']"
EIP time based switch proposal,3290,open,https://github.com/ethereum/EIPs/issues/3290,ethereum/EIPs,"['eip', 'time', 'based', 'switch', 'proposal']","['eip', 'time', 'base', 'switch', 'propos']"
3267: Renames EIP file.,3289,closed,https://github.com/ethereum/EIPs/issues/3289,ethereum/EIPs,"['3267', 'renames', 'eip', 'file']","['3267', 'renam', 'eip', 'file']"
2972: Withdrawn,3288,closed,https://github.com/ethereum/EIPs/issues/3288,ethereum/EIPs,"['2972', 'withdrawn']","['2972', 'withdrawn']"
